TextFK	w1	w2	ct	sentence_number	vidn	comm
5425	822924	822923	ІС	5	8	
5425	822925	822924	ДС	5	5	
5425	822925	822927	СУ	5	13	
5425	822927	822928	СУ	5	13	
5425	822928	822929	ДП	5	2	
5425	822928	822933	СУ	5	13	
5425	822929	822931	ПП	5	16	
5425	822931	822930	ІС	5	8	
5425	822933	822937	СУ	5	13	
5425	822934	822935	ПП	5	16	
5425	822935	822936	ІС	5	8	
5425	822937	822934	ДП	5	2	
5425	822937	822939	СУ	5	13	
5425	822939	822943	СУ	5	13	
5425	822940	822941	ПП	5	16	
5425	822941	822942	ІС	5	8	
5425	822943	822940	ДП	5	2	
5425	822943	822945	0S	5		
5425	822945	822946	0S	5		
5425	822946	822951	КЗ	5	12	
5425	822946	822947	ІС	5	8	
5425	822946	822948	ІС	5	8	
5425	822951	822950	ЧК	5	15	
5425	822954	822953	ЧК	6	15	
5425	822954	822955	РС	6	7	
5425	822956	822954	ДС	6	7	
5425	822956	822957	ДС	6	4	
5425	822956	822958	ДС	6	4	
5425	822961	822960	ДС	7	4	
5425	822963	822964	ІС	8	8	
5425	822968	822967	ІС	9	8	
5425	822968	822969	ІС	9	8	
5425	822968	822971	СУ	9	13	
5425	822971	822972	СУ	9	13	
5425	822972	822974	ІС	9	9	
5425	822974	822973	ІС	9	8	
5425	822974	822980	0F	9		
5425	822977	822978	ІС	9	8	
5425	822980	822979	КЗ	9	12	
5425	822980	822977	АС	9	1	
5425	822982	822984	ПП	10	16	
5425	822984	822983	ІС	10	8	
5425	822986	822985	ДС	10	4	
5425	822986	822987	ДП	10	2	
5425	822986	822990	ДП	10	2	
5425	822986	822993	ДП	10	2	
5425	822986	823001	СО	10	13	
5425	822986	822982	ДП	10	2	
5425	822987	822988	ПП	10	16	
5425	822990	822991	ПП	10	16	
5425	822993	822994	ПП	10	16	
5425	822995	822996	ПП	10	16	
5425	822996	822997	АК	10		
5425	822997	822998	СУ	10	13	
5425	822998	822999	СУ	10	13	
5425	822999	823000	ПП	10	16	
5425	823001	823003	СО	10	13	
5425	823001	822995	ДП	10	2	
5425	823003	823005	ЗВ	10		
5425	823003	823013	0Б	10		
5425	823011	823010	АС	10	1	
5425	823011	823010	АС	10	1	
5425	823013	823014	ДП	10	2	
5425	823013	823016	ДС	10	7	
5425	823013	823007	КЗ	10	12	
5425	823013	823011	0P	10	19	
5425	823013	823017	ДП	10	2	
5425	823014	823015	ПП	10	16	
5425	823017	823019	ПП	10	16	
5425	823019	823018	ІС	10	8	
5425	823022	823023	ПП	11	16	
5425	823025	823024	ДС	11	7	
5425	823025	823026	ДС	11	3	
5425	823025	823028	КЗ	11	12	
5425	823025	823021	ДС	11	7	
5425	823025	823022	ДП	11	2	
5425	823028	823027	ІС	11	8	
5425	823028	823032	0F	11		
5425	823032	823030	КЗ	11	12	
5425	823032	823031	ЧК	11	15	
5425	823032	823033	ДС	11	7	
5425	823032	823035	0G	11		
5425	823035	823037	0G	11		
5425	823037	823036	ДС	11	3	
5425	823037	823038	КЗ	11	12	
5425	823037	823041	ДП	11	2	
5425	823038	823039	СУ	11	13	
5425	823039	823040	СУ	11	13	
5425	823041	823046	ПП	11	16	
5425	823041	823044	СО	11	13	
5425	823046	823045	ІС	11	8	
5425	823046	823042	ІС	11	8	
5425	823048	823049	ДП	12	2	
5425	823049	823050	ПП	12	16	
5425	823052	823053	ДС	13	4	
5425	823053	823056	0F	13		
5425	823056	823055	ДС	13	3	
5425	823056	823057	ДС	13	7	
5425	823056	823059	ДС	13	5	
5425	823056	823061	0G	13		
5425	823059	823058	ІС	13	8	
5425	823061	823068	0G	13		
5425	823063	823062	ІС	13	8	
5425	823065	823066	ПП	13	16	
5425	823066	823067	ІС	13	8	
5425	823068	823069	ДС	13		
5425	823068	823070	ДС	13	4	
5425	823068	823063	КЗ	13	12	
5425	823068	823064	ДС	13	7	
5425	823068	823065	ДП	13	2	
5425	823070	823071	ІП	13	2	
5425	823071	823072	ПП	13	16	
5425	823076	823074	ЗВ	14		
5425	823076	823077	ДС	14	4	
5425	823076	823078	ДП	14	2	
5425	823076	823081	0G	14		
5425	823078	823079	ПП	14	16	
5425	823081	823086	0G	14		
5425	823081	823087	0S	14		
5425	823083	823082	ІС	14	8	
5425	823086	823084	КЗ	14	12	
5425	823086	823085	ДС	14	4	
5425	823086	823083	ДС	14	3	
5425	823087	823088	0S	14		
5425	823088	823092	0S	14		
5425	823090	823089	ІС	14	8	
5425	823090	823091	ІС	14	8	
5425	823092	823094	ДС	14	3	
5425	823092	823090	КЗ	14	12	
5425	823092	823098	СО	14	13	
5425	823094	823093	ІС	14	8	
5425	823097	823096	ІС	14	8	
5425	823098	823099	ДС	14	4	
5425	823098	823100	КЗ	14	12	
5425	823098	823097	ДС	14	3	
5425	823098	823105	0Б	14		
5425	823102	823103	ПП	14	16	
5425	823105	823106	КЗ	14	12	
5425	823105	823107	ДС	14	3	
5425	823105	823109	СО	14	13	
5425	823105	823102	ДП	14	2	
5425	823109	823113	ДС	14	4	
5425	823109	823115	0G	14		
5425	823110	823111	СУ	14	13	
5425	823111	823112	СУ	14	13	
5425	823113	823110	ІС	14	8	
5425	823115	823116	0G	14		
5425	823116	823117	ДС	14	5	
5425	823116	823119	ЗВ	14		
5425	823116	823121	ФЗ	14		
5425	823116	823125	0Б	14		
5425	823121	823122	ФЗ	14		
5425	823125	823123	ДС	14	4	
5425	823125	823124	КЗ	14	12	
5425	823125	823126	ДП	14	2	
5425	823125	823129	ДП	14	2	
5425	823126	823127	ПП	14	16	
5425	823129	823130	ПП	14	16	
5425	823130	823131	СУ	14	13	
5425	823131	823132	СУ	14	13	
5425	823132	823133	ПП	14	16	
5425	823133	823139	0F	14		
5425	823137	823138	ІС	14	8	
5425	823137	823136	ІС	14	8	
5425	823139	823135	ДС	14	7	
5425	823139	823137	КЗ	14	12	
5425	823143	823141	КЗ	15	12	
5425	823143	823144	ІС	15	8	
5425	823143	823147	СО	15	13	
5425	823147	823146	ІС	15	8	
5425	823149	823150	ДС	16	4	
5425	823149	823152	ЗВ	16		
5425	823149	823154	0Б	16		
5425	823149	823159	0Б	16		
5425	823154	823155	ДЗ	16		
5425	823159	823158	ЧК	16	15	
5425	823159	823157	ДС	16	7	
5425	823159	823160	ДС	16	3	
5425	823159	823161	ДП	16	2	
5425	823159	823171	СО	16	13	
5425	823161	823162	ПП	16	16	
5425	823164	823166	ПП	16	16	
5425	823166	823165	ІС	16	8	
5425	823168	823169	ПП	16	16	
5425	823171	823170	ЧК	16	15	
5425	823171	823168	ДП	16	2	
5425	823171	823164	ДП	16	2	
5425	823174	823175	ДС	17	7	
5425	823174	823173	ЧК	17	15	
5425	823174	823180	СО	17	13	
5425	823175	823177	РС	17	7	
5425	823177	823176	ІС	17	8	
5425	823179	823181	ІС	17	8	
5425	823179	823182	ІС	17	8	
5425	823180	823184	ДС	17	4	
5425	823180	823178	ДС	17		
5425	823180	823179	ДС	17	3	
5425	823184	823185	ІС	17	9	
5425	823185	823186	СУ	17	13	
5425	823186	823187	СУ	17	13	
5426	823189	823190	АК	1		skipsnaz
5426	823192	823194	СО	2	13	
5426	823192	823198	0Б	2		
5426	823196	823197	ПП	2	16	
5426	823198	823199	ЧС	2	11	
5426	823199	823196	ІП	2	2	
5426	823199	823201	0S	2		
5426	823201	823205	0S	2		
5426	823203	823204	ПП	2	16	
5426	823205	823203	ДП	2	2	
5426	823205	823202	КЗ	2	12	
5426	823205	823207	0S	2		
5426	823207	823208	0S	2		
5426	823207	823208	СУ	2	13	
5426	823208	823211	0П	2		
5426	823211	823210	ІС	2	8	
5426	823213	823214	ДП	3	2	
5426	823213	823219	ДС	3	3	
5426	823213	823221	СО	3	13	
5426	823214	823216	ПП	3	16	
5426	823216	823215	ІС	3	8	
5426	823219	823218	ІС	3	8	
5426	823219	823217	ІС	3	8	
5426	823221	823222	ДС	3	3	
5426	823221	823223	ДП	3	2	
5426	823221	823228	СО	3	13	
5426	823223	823224	ПП	3	16	
5426	823228	823229	ДС	3	4	
5426	823228	823226	ДС	3	7	
5426	823228	823227	ЧК	3	15	
5426	823233	823234	ПП	4	16	
5426	823235	823233	ДП	4	2	
5426	823235	823237	СО	4	13	
5426	823235	823232	КЗ	4	12	
5426	823235	823231	ДС	4	7	
5426	823235	823245	0Б	4		
5426	823237	823238	ЧК	4	15	
5426	823237	823239	ДП	4	2	
5426	823239	823240	ПП	4	16	
5426	823243	823244	ПП	4	16	
5426	823245	823243	ПП	4	16	
5426	823245	823242	КЗ	4	12	
5426	823245	823249	СО	4	13	
5426	823247	823248	ПП	4	16	
5426	823249	823247	ДП	4	2	
5426	823249	823250	ДП	4	2	
5426	823249	823254	0Б	4		
5426	823250	823251	ПП	4	16	
5426	823254	823253	КЗ	4	12	
5426	823254	823256	СО	4	13	
5426	823256	823258	СО	4	13	
5426	823258	823259	ДП	4	2	
5426	823259	823261	ПП	4	16	
5426	823261	823260	ІС	4	8	
5426	823264	823263	КЗ	5	12	
5426	823264	823266	ДС	5	3	
5426	823266	823268	СУ	5	13	
5426	823268	823269	СУ	5	13	
5426	823269	823271	СУ	5	13	
5426	823271	823272	СУ	5	13	
5426	823276	823275	ІС	6	8	
5426	823277	823276	ДС	6	3	
5426	823277	823274	КЗ	6	12	
5426	823277	823281	0I	6		
5426	823281	823286	0Б	6		
5426	823281	823279	ДС	6	7	
5426	823281	823280	ДС	6	3	
5426	823281	823282	КЗ	6	12	
5426	823286	823285	КЗ	6	12	
5426	823286	823287	ДС	6	3	
5426	823286	823284	ДС	6	7	
5426	823287	823289	ІС	6	8	
5426	823287	823292	ІП	6	2	
5426	823289	823290	АС	6	1	
5426	823292	823293	ПП	6	16	
5426	823299	823298	ЧК	7	15	
5426	823299	823297	КЗ	7	12	
5426	823299	823295	ДС	7	4	
5426	823299	823304	0I	7		
5426	823299	823313	0Б	7		
5426	823304	823301	ДС	7	7	
5426	823304	823302	КЗ	7	12	
5426	823304	823301	ДС	7	7	
5426	823304	823303	ДС	7	3	
5426	823306	823307	ПП	7	16	
5426	823308	823310	ПП	7	16	
5426	823310	823309	ІС	7	8	
5426	823313	823312	КЗ	7	12	
5426	823313	823311	ДС	7	7	
5426	823313	823308	ДП	7	2	
5426	823313	823306	ДП	7	2	
5426	823315	823317	0G	8		
5426	823317	823316	ЧК	8	15	
5426	823317	823318	КЗ	8	12	
5426	823318	823322	АК	8		
5426	823322	823321	ІС	8	8	
5426	823322	823320	ІС	8	8	
5426	823324	823315	0G	8		
5426	823324	823326	ЧК	8	15	
5426	823324	823328	ДП	8	2	
5426	823324	823331	ЧК	8	15	
5426	823326	823325	ЧК	8	15	
5426	823328	823329	ПП	8	16	
5426	823328	823327	ЧК	8	15	
5426	823331	823335	СУ	8	13	
5426	823332	823336	ПП	8	16	
5426	823335	823332	ДП	8	2	
5426	823335	823334	ЧК	8	15	
5426	823336	823333	ІС	8	8	
5426	823341	823340	ДС	9	7	
5426	823341	823344	СО	9	13	
5426	823341	823339	ДС	9	3	
5426	823341	823338	КЗ	9	12	
5426	823341	823355	СО	9	13	
5426	823344	823343	ДС	9	7	
5426	823346	823347	ПП	9	16	
5426	823352	823351	РС	9	7	
5426	823355	823354	КЗ	9	12	
5426	823355	823353	ДП	9	2	
5426	823355	823352	ДС	9	7	
5426	823355	823346	ДП	9	2	
5426	823355	823349	0V	9	18	
5426	823359	823360	ДС	10		
5426	823359	823358	ДС	10	7	
5426	823359	823371	СО	10	13	
5426	823360	823362	ІС	10	8	
5426	823362	823365	0F	10		
5426	823365	823364	КЗ	10	12	
5426	823365	823366	ДП	10	2	
5426	823366	823367	ПП	10	16	
5426	823371	823373	ДС	10	3	
5426	823371	823369	0V	10	18	
5426	823371	823375	СО	10	13	
5426	823373	823372	ІС	10	8	
5426	823375	823376	ДС	10	4	
5426	823375	823378	0G	10		
5426	823378	823379	0G	10		
5426	823384	823383	ІС	11	8	
5426	823385	823386	ЧС	11	11	
5426	823387	823384	ДС	11	4	
5426	823387	823385	ДС	11	3	
5426	823387	823381	КЗ	11	12	
5426	823387	823389	0S	11		
5426	823389	823395	0S	11		
5426	823395	823390	КЗ	11	12	
5426	823395	823393	0V	11	18	
5426	823395	823401	СО	11	13	
5426	823401	823400	ДС	11	3	
5426	823401	823398	ДС	11		
5426	823406	823414	0Б	12		
5426	823406	823407	ДП	12	2	
5426	823406	823405	ДС	12	3	
5426	823406	823404	КЗ	12	12	
5426	823406	823410	ДС	12		
5426	823407	823408	ПП	12	16	
5426	823410	823411	ДП	12	2	
5426	823411	823412	ПП	12	16	
5426	823414	823416	РP	12	7	
5426	823414	823420	0V	12	18	
5426	823414	823423	РP	12	7	
5426	823416	823418	ПП	12	16	
5426	823418	823417	ІС	12	8	
5426	823420	823421	РС	12	7	
5426	823423	823424	ПП	12	16	
5426	823430	823443	СО	13	13	
5426	823430	823428	КЗ	13	12	
5426	823430	823432	СО	13	13	
5426	823430	823433	ДС	13	7	
5426	823430	823434	ДС	13	3	
5426	823430	823429	ДС	13		
5426	823430	823426	0V	13	18	
5426	823441	823440	ІС	13	8	
5426	823443	823446	ДС	13	3	
5426	823443	823437	КЗ	13	12	
5426	823443	823438	ДС	13	4	
5426	823443	823441	0V	13	18	
5426	823443	823449	0I	13		
5426	823445	823444	ЧК	13	15	
5426	823446	823445	ІС	13	8	
5426	823449	823450	ДП	13	2	
5426	823449	823448	ДС	13	4	
5426	823449	823452	ДС	13	4	
5426	823450	823451	ПП	13	16	
5426	823452	823454	ЧС	13	11	
5426	823454	823453	ІС	13	8	
5426	823458	823459	ДС	14	3	
5426	823458	823457	ДС	14	7	
5426	823458	823456	КЗ	14	12	
5426	823458	823462	СО	14	13	
5426	823458	823483	0Б	14		
5426	823462	823461	ДС	14	3	
5426	823462	823463	ДП	14	2	
5426	823463	823464	ПП	14	16	
5426	823467	823469	0G	14		
5426	823469	823468	КЗ	14	12	
5426	823470	823471	УС	14		
5426	823470	823472	ДП	14	2	
5426	823470	823467	0G	14		
5426	823472	823473	ПП	14	16	
5426	823475	823476	СУ	14	13	
5426	823475	823470	0S	14		
5426	823479	823480	ІС	14	8	
5426	823479	823478	ЧК	14	15	
5426	823483	823482	ЧК	14	15	
5426	823483	823479	0V	14	18	
5426	823483	823484	КЗ	14	12	
5426	823483	823475	0S	14		
5426	823484	823486	ІС	14	9	
5426	823486	823485	ІС	14	8	
5426	823489	823491	ПП	15	16	3
5426	823491	823490	ІС	15	8	a2
5426	823493	823492	КЗ	15	12	9 tri 2->1 pnum:1 wg:1
5426	823493	823489	ДПL	15	2	reversПППР
5426	823493	823488	ДС	15	7	207 tri 2->1 pnum:5 wg:3
5426	823493	823494	ДС	15	7	207 tri 2->1 rev pnum:5 wg:3
5426	823498	823497	ДС	16	7	
5426	823498	823496	КЗ	16	12	
5426	823498	823500	0V	16	18	
5426	823498	823502	ДП	16	2	
5426	823498	823505	СО	16	13	
5426	823502	823503	ПП	16	16	
5426	823505	823507	ДС	16	1	
5426	823505	823517	0S	16		
5426	823505	823528	0Б	16		
5426	823507	823510	0V	16	18	
5426	823507	823506	ДС	16	3	
5426	823507	823508	ДП	16	2	
5426	823508	823514	СО	16	13	
5426	823510	823511	0V	16	18	
5426	823514	823515	ПП	16	16	
5426	823517	823518	0S	16		
5426	823518	823519	ІС	16		
5426	823519	823520	ЗБ	16	10	
5426	823520	823521	ІС	16	9	
5426	823526	823527	ПП	16	16	
5426	823528	823526	ІП	16	2	
5426	823528	823522	ІС	16	8	
5426	823531	823530	ІС	17	8	
5426	823534	823531	КЗ	17	12	
5426	823534	823532	АС	17	1	
5426	823534	823533	АС	17	1	
5426	823534	823536	СУ	17	13	
5426	823536	823539	СУ	17	13	
5426	823536	823537	ЧК	17	15	
5426	823539	823540	АП	17	2	
5426	823540	823541	ПП	17	16	
5426	823544	823543	ЧК	18	15	
5426	823549	823546	0V	18	18	
5426	823549	823548	ДС	18	3	
5426	823549	823544	ДС	18	5	
5426	823549	823551	ДП	18	2	
5426	823551	823552	ПП	18	16	
5426	823551	823554	СУ	18	13	
5426	823554	823555	СУ	18	13	
5426	823555	823556	ПП	18	16	
5426	823559	823558	ЧК	19	15	
5426	823559	823562	ЧС	19	11	
5426	823562	823561	ЧК	19	15	
5426	823564	823566	ІС	19		
5426	823567	823565	УС	19		
5426	823567	823559	КЗ	19	12	
5426	823567	823564	ДС	19	3	
5426	823567	823569	0S	19		
5426	823569	823570	СУ	19	13	
5426	823569	823571	СУ	19	13	
5426	823569	823574	0S	19		
5426	823571	823572	СУ	19	13	
5426	823572	823573	СУ	19	13	
5426	823574	823576	ІП	19	2	
5426	823574	823575	ІС	19	8	
5426	823576	823577	ПП	19	16	
5426	823580	823583	РP	20	7	
5426	823580	823587	0G	20		
5426	823583	823585	ПП	20	16	
5426	823583	823582	ЧК	20	15	
5426	823585	823584	ІС	20	8	
5426	823587	823588	0G	20		
5426	823588	823591	РP	20	7	
5426	823591	823593	ПП	20	16	
5426	823591	823590	ЧК	20	15	
5426	823593	823592	ІС	20	8	
5426	823595	823596	КЗ	20	12	
5426	823595	823599	СУ	20	13	
5426	823595	823580	ДС	20	7	
5426	823595	823621	0G	20		
5426	823596	823598	АК	20		
5426	823598	823597	ІС	20		
5426	823599	823602	СУ	20	13	
5426	823602	823601	ЧК	20	15	
5426	823602	823600	ІС	20	9	
5426	823602	823604	ДП	20	2	
5426	823602	823607	ДП	20	2	
5426	823604	823605	ПП	20	16	
5426	823604	823603	ЧК	20	15	
5426	823607	823608	ЧК	20	14	
5426	823608	823609	ЗБ	20	10	
5426	823609	823610	ПП	20	16	
5426	823610	823612	ПП	20	16	
5426	823612	823611	ІС	20	8	
5426	823612	823614	СУ	20	13	
5426	823614	823618	ПП	20	16	
5426	823614	823615	ЧК	20	15	
5426	823618	823619	ПП	20	16	
5426	823618	823617	ЧК	20	15	
5426	823621	823625	0G	20		
5426	823624	823622	ЧК	20	15	
5426	823624	823623	ЧК	20	15	
5426	823625	823624	ДС	20	7	
5426	823625	823628	ДС	20	5	
5426	823627	823626	АС	20	1	
5426	823628	823627	ІС	20	8	
5426	823631	823632	ЧС	21	11	
5426	823633	823631	ДС	21	3	
5426	823633	823630	КЗ	21	12	
5426	823633	823636	СО	21	13	
5426	823634	823635	ЧС	21	11	
5426	823636	823635	ДС	21	3	
5426	823636	823637	ДС	21		
5426	823637	823634	ДС	21	3	
5426	823639	823640	ПП	22	16	
5426	823640	823641	ІС	22	9	
5426	823641	823642	СУ	22	13	
5426	823642	823643	СУ	22	13	
5426	823643	823645	0П	22		
5426	823645	823646	ІС	22	9	
5426	823646	823647	ІП	22	2	
5426	823647	823648	ПП	22	16	
5426	823650	823651	ПП	23	16	
5426	823653	823650	ІП	23	2	
5426	823653	823652	ІС	23	8	
5426	823653	823658	СО	23	13	
5426	823655	823656	ПП	23	16	
5426	823658	823657	ІС	23	8	
5426	823658	823655	ІП	23	2	
5426	823658	823661	0Б	23		
5426	823661	823660	ЧК	23	15	
5426	823661	823663	КЗ	23	12	
5426	823661	823659	ДС	23	4	
5426	823663	823662	ІС	23	8	
5426	823666	823667	ЧС	24	11	
5426	823668	823669	ПП	24	16	
5426	823670	823671	ДС	24	5	
5426	823670	823672	ДП	24	2	
5426	823670	823668	ПП	24	16	
5426	823670	823665	КЗ	24	12	
5426	823670	823666	ДС	24	3	
5426	823670	823680	0Б	24		
5426	823672	823673	ПП	24	16	
5426	823679	823682	ЧК	24	15	
5426	823680	823679	ДС	24	7	
5426	823680	823677	0V	24	18	
5426	823680	823675	КЗ	24	12	
5426	823682	823683	ЧК	24	15	
5426	823683	823684	КЗ	24	12	
5426	823683	823690	0Б	24		
5426	823684	823685	СУ	24	13	
5426	823685	823686	СУ	24	13	
5426	823690	823688	КЗ	24	12	
5426	823690	823689	ЧК	24	15	
5426	823690	823691	ДС	24	3	
5426	823690	823693	СУ	24	13	
5426	823693	823694	СУ	24	13	
5426	823694	823695	ДП	24	2	
5426	823694	823698	СУ	24	13	
5426	823695	823696	ПП	24	16	
5426	823698	823703	СУ	24	13	
5426	823700	823701	0П	24		
5426	823703	823700	0П	24		
5426	823703	823706	ДС	24	3	
5426	823706	823705	ІС	24	8	
5426	823706	823704	ІС	24		
5426	823709	823712	0S	25		
5426	823709	823708	ДС	25	3	
5426	823709	823710	КЗ	25	12	
5426	823712	823714	КЗ	25	12	
5426	823714	823713	ІС	25	8	
5426	823716	823717	ПП	26	16	
5426	823719	823720	ЧС	26	11	
5426	823719	823716	ЧП	26	11	
5426	823719	823718	ЧС	26	11	
5426	823719	823722	0S	26		
5426	823722	823725	0S	26		
5426	823725	823723	КЗ	26	12	
5426	823725	823726	ДС	26	4	
5426	823725	823724	ЧК	26	15	
5426	823725	823733	0Б	26		
5426	823733	823732	ЧК	26	15	
5426	823733	823735	СО	26	13	
5426	823733	823731	ДС	26	7	
5426	823733	823729	0V	26	18	
5426	823735	823736	ДС	26	4	
5426	823735	823737	ДС	26	4	
5426	823739	823740	ПП	27	16	
5426	823740	823741	ЧК	27	15	
5426	823741	823742	ЧК	27	15	
5426	823744	823745	ПП	27	16	
5426	823747	823746	ЧК	27	15	
5426	823749	823747	ІС	27	9	
5426	823749	823748	ІС	27	8	
5426	823751	823749	ДС	27	3	
5426	823751	823750	ЧК	27	15	
5426	823751	823739	ДП	27	2	
5426	823751	823744	ДП	27	2	
5426	823751	823763	СУ	27	13	
5426	823753	823754	ПП	27	16	
5426	823754	823755	ЧК	27	15	
5426	823755	823756	ЧК	27	15	
5426	823757	823760	ЗБ	27	10	
5426	823758	823759	ПП	27	16	
5426	823761	823762	ПП	27	16	
5426	823763	823761	ДП	27	2	
5426	823763	823761	ДП	27	2	
5426	823763	823758	ДП	27	2	
5426	823763	823757	КЗ	27	12	
5426	823763	823764	0S	27		
5426	823763	823753	ДП	27	2	
5426	823764	823765	0S	27		
5426	823765	823768	КЗ	27	12	
5426	823765	823766	ДП	27	2	
5426	823765	823774	0Б	27		
5426	823766	823767	ПП	27	16	
5426	823768	823769	ІС	27	8	
5426	823768	823770	ІС	27	8	
5426	823774	823773	ДС	27	7	
5426	823774	823775	ДС	27	3	
5426	823774	823772	ДС	27	4	
5426	823774	823778	0V	27	18	
5426	823775	823776	ІС	27	8	
5426	823778	823779	ПП	27	16	
5427	823781	823782	ІС	1	9	255 tri 2->1 pnum:1 wg:1
5427	823784	823785	ДС	2	7	207 tri 2->1 rev pnum:5 wg:3
5427	823784	823786	ДС	2	3	202  2->1 secmaster pnum:5 wg:1
5427	823788	823789	ДПL	3	2	directПТ
5427	823789	823790	ПП	3	16	3
5427	823793	823794	ІС	4	9	
5427	823795	823793	ДС	4	4	
5427	823795	823797	ДС	4	4	
5427	823797	823796	ІС	4	8	
5427	823800	823799	ДС	5	7	207 tri 2->1 pnum:5 wg:3
5427	823800	823801	СУ	5	13	325 tri 1->2 pnum:1 wg:1
5427	823801	823802	СУ	5	13	325 tri 2->3 pnum:1 wg:1
5427	823804	823805	РP	6	7	
5427	823804	823808	РС	6	7	
5427	823805	823806	ПП	6	16	
5427	823811	823812	ПП	7	16	
5427	823813	823816	ДС	7	3	
5427	823813	823810	ДС	7	7	
5427	823813	823811	ДП	7	2	
5427	823816	823815	ІС	7	8	
5427	823816	823814	ІС	7	8	
5427	823816	823821	0F	7		
5427	823821	823824	ДС	7	3	
5427	823821	823818	ДС	7	7	
5427	823821	823820	ДС	7	4	
5427	823821	823819	КЗ	7	12	
5427	823821	823825	0S	7		
5427	823824	823823	ІС	7	8	
5427	823824	823822	ІС	7	8	
5427	823825	823827	0S	7		
5427	823827	823826	КЗ	7	12	
5427	823829	823832	ПП	8	16	3
5427	823832	823831	ІС	8	8	a2
5427	823832	823830	ІС	8	8	a2
5427	823836	823835	КЗ	9	12	
5427	823836	823837	ДП	9	2	
5427	823837	823838	ПП	9	16	
5427	823838	823839	ІС	9	8	
5427	823838	823841	ІС	9	8	
5427	823841	823843	0П	9		
5427	823841	823847	СО	9	13	
5427	823843	823844	0П	9		
5427	823844	823845	ІС	9	8	
5427	823847	823848	ЧК	9	15	
5427	823847	823850	АС	9	1	
5427	823855	823854	ІС	10	8	
5427	823856	823855	КЗ	10	12	
5427	823856	823853	ДС	10	7	
5427	823856	823858	0G	10		
5427	823856	823865	0Б	10		
5427	823858	823862	0G	10		
5427	823860	823861	ПП	10	16	
5427	823862	823860	ДП	10	2	
5427	823862	823859	КЗ	10	12	
5427	823865	823864	КЗ	10	12	
5427	823865	823866	СУ	10	13	
5427	823866	823867	СУ	10	13	
5427	823867	823868	ДС	10	3	
5427	823871	823873	ДС	11	1	
5427	823871	823870	РС	11	7	
5427	823871	823875	0G	11		
5427	823871	823885	0Б	11		
5427	823873	823872	ДС	11	7	
5427	823875	823877	0G	11		
5427	823877	823876	КЗ	11	12	
5427	823877	823878	ДП	11	2	
5427	823877	823880	ДС	11	3	
5427	823880	823879	ІС	11	8	
5427	823882	823883	ПП	11	16	
5427	823885	823882	ДП	11	2	
5427	823885	823887	КЗ	11	12	
5427	823885	823884	ДС	11	7	
5427	823885	823891	0Б	11		
5427	823887	823886	ІС	11	8	
5427	823889	823888	ЧК	11	15	
5427	823891	823890	ДС	11	7	
5427	823891	823889	КЗ	11	12	
5427	823891	823893	0Б	11		
5427	823893	823895	РС	11	7	
5427	823895	823894	ІС	11	9	
5427	823899	823898	ДС	12	3	415 tri 2->1 pnum:1 wg:1
5427	823899	823897	КЗ	12	12	6 tri 2->1 pnum:5 wg:1
5427	823903	823902	КЗ	13	12	
5427	823903	823901	АС	13	1	
5427	823908	823907	ДС	14	3	
5427	823908	823909	ДП	14	2	
5427	823908	823906	КЗ	14	12	
5427	823908	823905	ДС	14	7	
5427	823908	823913	ДП	14	2	
5427	823908	823917	ДП	14	2	
5427	823909	823911	ПП	14	16	
5427	823911	823910	ІС	14	8	
5427	823913	823914	ПП	14	16	
5427	823914	823915	ІС	14	8	
5427	823917	823918	ПП	14	16	
5427	823918	823919	ІС	14	8	
5427	823918	823925	0F	14		
5427	823924	823923	ІС	14	8	
5427	823925	823924	КЗ	14	12	
